"","SampleID","mix","Relative_abundance","Sample_name","Protocol","Site","Tree_host","Tree_log","Year","Year_since_decay_start","When","DNA_yields","Sample_or_Control","is.neg"
"549","C33","Verrucomicrobiota",0.0438095238095238,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"550","C33","WPS-2",0.00571428571428571,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"551","C34","1174-901-12",0.122171945701357,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"552","C34","Acidobacteriota",0.0226244343891403,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"553","C34","Actinobacteriota",0.0678733031674208,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"554","C34","Armatimonadota",0,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"555","C34","Bacteroidota",0.0180995475113122,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"556","C34","Burkholderia-Caballeronia-Paraburkholderia",0,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"557","C34","Cellulomonas",0.00452488687782805,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"558","C34","Chitinophaga",0,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"559","C34","Conexibacter",0.0271493212669683,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"560","C34","Endobacter",0.0180995475113122,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"561","C34","Firmicutes",0,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
"562","C34","Granulicella",0.0542986425339367,"2010_PA4","CTAB","Ground_bark","red_pine","pine_04",2010,0,"decay_start",4.012588513,"Sample",FALSE
